username,followers,following,posts,verified,bio,profile_pic,username_length,username_digits,ratio,fake
user1682,2838,2722,334,1,0,0,8,4,1.04,0
user1683,1110,4205,301,1,1,1,8,4,0.26,0
user1684,7090,140,97,1,1,1,8,4,50.64,0
user1685,4471,1759,496,0,0,1,8,4,2.54,0
user1686,2219,1252,162,0,1,1,8,4,1.77,0
user1687,3864,4344,281,0,1,0,8,4,0.89,0
user1688,4145,511,92,0,1,1,8,4,8.11,0
user1689,5895,3111,456,0,0,0,8,4,1.89,0
user1690,4953,796,60,0,0,0,8,4,6.22,0
user1691,5343,872,43,0,0,0,8,4,6.13,0
user1692,2894,1983,135,0,1,1,8,4,1.46,0
user1693,3692,4664,129,1,0,0,8,4,0.79,0
user1694,9315,2481,497,1,1,0,8,4,3.75,0
user1695,6388,1228,347,0,1,1,8,4,5.2,0
user1696,6268,4387,330,1,1,1,8,4,1.43,0
user1697,9251,805,460,0,0,0,8,4,11.49,0
user1698,1395,351,79,1,0,1,8,4,3.97,0
user1699,2350,1860,497,0,1,1,8,4,1.26,0
user1700,8132,1618,243,0,1,0,8,4,5.03,0
user1701,4174,651,446,1,0,0,8,4,6.41,0
user1702,4304,1336,259,0,1,0,8,4,3.22,0
user1703,6161,4657,463,1,0,0,8,4,1.32,0
user1704,9073,3330,60,0,0,0,8,4,2.72,0
user1705,9192,3928,129,1,1,0,8,4,2.34,0
user1706,4033,4434,17,1,0,1,8,4,0.91,0
user1707,5890,3256,266,0,1,1,8,4,1.81,0
user1708,4027,2323,181,0,0,1,8,4,1.73,0
user1709,1922,3137,83,0,1,0,8,4,0.61,0
user1710,3988,3928,29,0,1,0,8,4,1.02,0
user1711,4086,3008,414,1,1,1,8,4,1.36,0
user1712,6595,2618,69,1,1,1,8,4,2.52,0
user1713,9509,2890,497,0,1,0,8,4,3.29,0
user1714,76,4217,80,1,1,0,8,4,0.02,0
user1715,4766,49,397,1,1,1,8,4,97.27,0
user1716,624,2799,345,0,1,1,8,4,0.22,0
user1717,6320,2732,259,0,0,1,8,4,2.31,0
user1718,9099,3980,43,1,1,1,8,4,2.29,0
user1719,466,2636,315,0,1,1,8,4,0.18,0
user1720,2711,1125,405,0,0,0,8,4,2.41,0
user1721,2577,3426,140,0,1,0,8,4,0.75,0
user1722,2355,485,160,0,0,0,8,4,4.86,0
user1723,5980,2594,330,0,0,0,8,4,2.31,0
user1724,5379,3351,192,0,0,1,8,4,1.61,0
user1725,5246,1961,276,1,0,1,8,4,2.68,0
user1726,4565,3980,455,0,1,1,8,4,1.15,0
user1727,2808,2343,434,1,0,0,8,4,1.2,0
user1728,8743,2132,102,1,0,1,8,4,4.1,0
user1729,9153,1458,458,0,1,1,8,4,6.28,0
user1730,3107,1692,336,1,0,1,8,4,1.84,0
user1731,8191,4823,147,1,1,1,8,4,1.7,0
user1732,7001,2041,418,0,0,0,8,4,3.43,0
user1733,6602,2942,344,1,0,1,8,4,2.24,0
user1734,3483,2403,207,0,0,0,8,4,1.45,0
user1735,2165,1706,156,0,1,0,8,4,1.27,0
user1736,4069,3850,447,0,0,0,8,4,1.06,0
user1737,9907,1556,325,1,0,1,8,4,6.37,0
user1738,2818,4562,408,1,1,1,8,4,0.62,0
user1739,2565,541,13,0,0,1,8,4,4.74,0
user1740,8287,4537,177,0,0,1,8,4,1.83,0
user1741,6381,3631,172,1,1,1,8,4,1.76,0
user1742,3045,311,94,0,0,0,8,4,9.79,0
user1743,4903,2571,115,0,0,0,8,4,1.91,0
user1744,4670,3532,216,1,0,0,8,4,1.32,0
user1745,3407,4411,417,0,1,1,8,4,0.77,0
user1746,8961,4436,438,1,1,0,8,4,2.02,0
user1747,1184,4253,342,1,0,0,8,4,0.28,0
user1748,3024,4640,485,1,1,0,8,4,0.65,0
user1749,2679,3415,58,1,1,0,8,4,0.78,0
user1750,8626,1694,500,0,1,1,8,4,5.09,0
user1751,4907,4441,307,0,1,1,8,4,1.1,0
user1752,6225,1788,175,1,0,0,8,4,3.48,0
user1753,927,3991,465,1,0,1,8,4,0.23,0
user1754,2199,2959,250,0,1,1,8,4,0.74,0
user1755,5621,1655,140,1,0,0,8,4,3.4,0
user1756,7942,1070,430,0,0,0,8,4,7.42,0
user1757,7710,3894,305,0,1,0,8,4,1.98,0
user1758,3346,1475,163,0,0,0,8,4,2.27,0
user1759,6821,4745,215,1,0,0,8,4,1.44,0
user1760,5283,4552,324,0,1,1,8,4,1.16,0
user1761,3048,1223,150,1,1,0,8,4,2.49,0
user1762,5207,17,45,0,0,0,8,4,306.29,0
user1763,4623,4537,461,0,0,0,8,4,1.02,0
user1764,7205,4777,101,1,1,1,8,4,1.51,0
user1765,8534,4990,385,1,1,1,8,4,1.71,0
user1766,3252,2824,256,0,0,1,8,4,1.15,0
user1767,4698,1901,254,1,1,0,8,4,2.47,0
user1768,4453,3767,241,0,1,0,8,4,1.18,0
user1769,5603,2932,13,0,0,0,8,4,1.91,0
user1770,5579,1429,423,0,1,0,8,4,3.9,0
user1771,8126,48,204,0,0,1,8,4,169.29,0
user1772,9728,4652,208,1,1,1,8,4,2.09,0
user1773,1652,3327,307,1,0,0,8,4,0.5,0
user1774,6296,1255,128,1,0,1,8,4,5.02,0
user1775,3044,1460,486,0,0,0,8,4,2.08,0
user1776,2647,3818,326,1,1,0,8,4,0.69,0
user1777,6313,3070,111,0,0,1,8,4,2.06,0
user1778,4214,499,474,1,1,0,8,4,8.44,0
user1779,228,4473,146,1,0,1,8,4,0.05,0
user1780,3039,4133,125,1,0,0,8,4,0.74,0
user1781,9815,1259,482,1,1,1,8,4,7.8,0
user1782,6242,3313,321,1,1,0,8,4,1.88,0
user1783,1322,1544,131,1,0,0,8,4,0.86,0
user1784,663,797,294,0,1,1,8,4,0.83,0
user1785,6496,3715,498,0,1,1,8,4,1.75,0
user1786,2554,1696,459,1,1,0,8,4,1.51,0
user1787,6689,3802,469,1,1,0,8,4,1.76,0
user1788,938,440,35,0,1,0,8,4,2.13,0
user1789,8298,1049,25,0,1,1,8,4,7.91,0
user1790,64,3113,225,1,1,0,8,4,0.02,0
user1791,3545,3667,491,0,0,1,8,4,0.97,0
user1792,6155,4498,286,0,1,0,8,4,1.37,0
user1793,828,4450,2,0,0,1,8,4,0.19,0
user1794,6023,4379,317,0,0,1,8,4,1.38,0
user1795,1002,3953,230,1,1,1,8,4,0.25,0
user1796,4030,3171,106,1,1,0,8,4,1.27,0
user1797,2600,19,433,1,0,1,8,4,136.84,0
user1798,6596,3313,402,1,0,0,8,4,1.99,0
user1799,3082,4553,414,1,0,1,8,4,0.68,0
user1800,8842,3109,352,0,0,0,8,4,2.84,0
user1801,4796,4782,272,1,0,0,8,4,1.0,0
user1802,9062,4475,444,0,1,0,8,4,2.03,0
user1803,5786,3140,456,0,0,0,8,4,1.84,0
user1804,4620,4710,439,1,1,1,8,4,0.98,0
user1805,7441,3576,65,0,1,0,8,4,2.08,0
user1806,3624,3847,54,1,0,0,8,4,0.94,0
user1807,2816,3982,72,1,0,0,8,4,0.71,0
user1808,5121,1523,435,0,0,1,8,4,3.36,0
user1809,4532,4203,136,0,0,1,8,4,1.08,0
user1810,9329,281,62,0,0,0,8,4,33.2,0
user1811,6169,2404,447,1,0,0,8,4,2.57,0
user1812,2436,1169,98,0,0,1,8,4,2.08,0
user1813,3989,947,151,1,0,1,8,4,4.21,0
user1814,3866,1061,349,1,0,1,8,4,3.64,0
user1815,8470,563,296,1,1,0,8,4,15.04,0
user1816,1606,683,145,1,0,0,8,4,2.35,0
user1817,7354,1160,360,1,0,0,8,4,6.34,0
user1818,5501,41,12,0,0,0,8,4,134.17,0
user1819,8787,2837,194,0,1,0,8,4,3.1,0
user1820,7256,117,262,0,0,0,8,4,62.02,0
user1821,7090,4014,252,0,1,1,8,4,1.77,0
user1822,4804,4914,88,0,1,0,8,4,0.98,0
user1823,7451,1155,312,0,0,1,8,4,6.45,0
user1824,4655,3552,241,0,1,1,8,4,1.31,0
user1825,8956,3589,286,0,1,1,8,4,2.5,0
user1826,4176,3385,129,0,1,0,8,4,1.23,0
user1827,978,3713,5,1,1,1,8,4,0.26,0
user1828,1292,1335,269,0,0,0,8,4,0.97,0
user1829,1029,4007,326,0,1,0,8,4,0.26,0
user1830,1926,280,168,0,0,0,8,4,6.88,0
user1831,9643,4161,209,0,1,1,8,4,2.32,0
user1832,3209,451,124,1,1,0,8,4,7.12,0
user1833,8780,801,455,1,0,0,8,4,10.96,0
user1834,6434,2580,120,0,1,1,8,4,2.49,0
user1835,7825,347,17,0,1,1,8,4,22.55,0
user1836,2572,3742,389,1,1,0,8,4,0.69,0
user1837,6180,2186,112,0,0,1,8,4,2.83,0
user1838,9423,132,262,0,0,1,8,4,71.39,0
user1839,6477,3803,145,1,0,0,8,4,1.7,0
user1840,8637,2138,251,0,0,1,8,4,4.04,0
user1841,2751,3237,486,0,0,0,8,4,0.85,0
user1842,8205,542,317,1,1,0,8,4,15.14,0
user1843,3910,2739,44,0,0,0,8,4,1.43,0
user1844,3540,4263,394,0,1,1,8,4,0.83,0
user1845,4333,4672,311,0,0,1,8,4,0.93,0
user1846,3975,3202,87,0,1,1,8,4,1.24,0
user1847,655,4693,457,0,1,1,8,4,0.14,0
user1848,8741,3380,205,0,1,0,8,4,2.59,0
user1849,8583,2569,333,1,1,1,8,4,3.34,0
user1850,7848,3089,448,1,1,0,8,4,2.54,0
user1851,9558,1847,146,1,1,1,8,4,5.17,0
user1852,1885,1607,117,1,0,0,8,4,1.17,0
user1853,3467,87,315,0,0,0,8,4,39.85,0
user1854,2413,1588,108,0,1,1,8,4,1.52,0
user1855,303,1317,25,0,0,1,8,4,0.23,0
user1856,1069,1253,442,1,1,0,8,4,0.85,0
user1857,9186,1509,252,0,1,0,8,4,6.09,0
user1858,6764,920,169,1,1,1,8,4,7.35,0
user1859,7563,2038,136,1,0,1,8,4,3.71,0
user1860,5604,378,463,1,0,1,8,4,14.83,0
user1861,3974,3082,330,1,0,0,8,4,1.29,0
user1862,6486,919,344,0,1,0,8,4,7.06,0
user1863,1237,2966,453,1,0,0,8,4,0.42,0
user1864,3337,2873,143,0,1,1,8,4,1.16,0
user1865,9264,1791,343,1,1,1,8,4,5.17,0
user1866,5805,3871,13,0,0,0,8,4,1.5,0
user1867,8387,4998,161,1,1,0,8,4,1.68,0
user1868,9561,2491,311,1,0,1,8,4,3.84,0
user1869,6440,4011,58,1,0,1,8,4,1.61,0
user1870,6390,2307,147,0,1,1,8,4,2.77,0
user1871,727,156,234,1,0,0,8,4,4.66,0
user1872,5457,405,226,1,0,0,8,4,13.47,0
user1873,2638,4711,230,1,0,0,8,4,0.56,0
user1874,6692,4688,144,0,0,1,8,4,1.43,0
user1875,7935,3548,21,0,0,1,8,4,2.24,0
user1876,8579,4995,34,1,0,0,8,4,1.72,0
user1877,5098,3270,156,1,1,1,8,4,1.56,0
user1878,7707,2593,474,1,0,1,8,4,2.97,0
user1879,3675,4495,84,0,0,1,8,4,0.82,0
user1880,9350,580,22,1,0,0,8,4,16.12,0
user1881,9604,1079,223,1,1,0,8,4,8.9,0
user1882,3416,620,346,1,0,1,8,4,5.51,0
user1883,4943,2709,217,1,0,0,8,4,1.82,0
user1884,1667,373,415,1,1,0,8,4,4.47,0
user1885,3735,3561,150,0,1,0,8,4,1.05,0
user1886,6463,1647,153,0,1,0,8,4,3.92,0
user1887,9981,2221,425,1,0,0,8,4,4.49,0
user1888,147,2984,483,1,1,0,8,4,0.05,0
user1889,3095,4150,61,1,0,1,8,4,0.75,0
user1890,3794,2588,119,1,0,1,8,4,1.47,0
user1891,262,3453,77,1,0,0,8,4,0.08,0
user1892,3733,1762,201,0,0,0,8,4,2.12,0
user1893,928,4254,362,1,1,0,8,4,0.22,0
user1894,5237,3959,10,0,1,0,8,4,1.32,0
user1895,4270,1505,412,0,0,0,8,4,2.84,0
user1896,4729,3186,19,1,1,1,8,4,1.48,0
user1897,6949,3375,253,0,0,0,8,4,2.06,0
user1898,6218,182,305,1,1,1,8,4,34.16,0
user1899,8397,4410,237,1,1,1,8,4,1.9,0
user1900,9720,4362,382,0,0,0,8,4,2.23,0
user1901,2351,1195,156,0,1,0,8,4,1.97,0
user1902,4299,2159,121,1,0,0,8,4,1.99,0
user1903,6945,4232,434,0,1,1,8,4,1.64,0
user1904,8028,4271,8,0,0,0,8,4,1.88,1
user1905,8369,3678,182,1,0,0,8,4,2.28,0
user1906,9185,4433,296,0,1,1,8,4,2.07,0
user1907,8656,4221,56,0,0,1,8,4,2.05,0
user1908,683,2556,74,0,1,0,8,4,0.27,0
user1909,1684,4907,393,0,0,0,8,4,0.34,0
user1910,9,2020,194,1,0,0,8,4,0.0,1
user1911,7815,1266,124,1,0,1,8,4,6.17,0
user1912,9078,3027,202,0,0,0,8,4,3.0,0
user1913,3296,1184,345,0,0,0,8,4,2.78,0
user1914,6055,1084,284,0,1,1,8,4,5.59,0
user1915,7049,3107,185,1,0,1,8,4,2.27,0
user1916,2948,1805,222,0,0,1,8,4,1.63,0
user1917,3807,3017,31,0,1,1,8,4,1.26,0
user1918,9087,2450,442,1,0,0,8,4,3.71,0
user1919,5441,4876,93,1,0,1,8,4,1.12,0
user1920,5514,2723,230,1,1,0,8,4,2.02,0
user1921,4336,4105,468,1,1,1,8,4,1.06,0
user1922,7456,1581,285,1,0,0,8,4,4.72,0
user1923,1367,2916,113,1,0,0,8,4,0.47,0
user1924,5141,1423,296,0,1,0,8,4,3.61,0
user1925,2226,837,461,1,0,0,8,4,2.66,0
user1926,1907,4990,141,1,1,1,8,4,0.38,0
user1927,9279,114,492,1,0,0,8,4,81.39,0
user1928,4573,4792,455,0,0,1,8,4,0.95,0
user1929,2710,4111,196,0,1,0,8,4,0.66,0
user1930,4326,2438,257,0,0,0,8,4,1.77,0
user1931,1809,4216,49,1,0,0,8,4,0.43,0
user1932,5589,4522,180,1,0,1,8,4,1.24,0
user1933,2147,4698,385,1,1,1,8,4,0.46,0
user1934,1685,1301,487,0,0,0,8,4,1.3,0
user1935,7632,2613,125,1,0,0,8,4,2.92,0
user1936,7054,4598,250,1,0,0,8,4,1.53,0
user1937,6942,1,397,1,0,1,8,4,6942.0,0
user1938,1638,2228,78,0,1,1,8,4,0.74,0
user1939,1790,1578,373,1,0,1,8,4,1.13,0
user1940,8789,2320,190,0,1,0,8,4,3.79,0
user1941,9240,2648,268,1,0,1,8,4,3.49,0
user1942,438,1000,76,1,0,0,8,4,0.44,0
user1943,6806,1262,81,0,1,0,8,4,5.39,0
user1944,4702,1613,319,0,0,1,8,4,2.92,0
user1945,16,4038,418,0,1,1,8,4,0.0,0
user1946,5245,762,20,1,1,0,8,4,6.88,0
user1947,7368,4796,85,0,1,1,8,4,1.54,0
user1948,9729,2857,180,0,0,0,8,4,3.41,0
user1949,9407,4284,177,1,1,1,8,4,2.2,0
user1950,5409,1979,310,1,1,0,8,4,2.73,0
user1951,7102,1842,224,0,1,0,8,4,3.86,0
user1952,5246,710,39,0,0,1,8,4,7.39,0
user1953,2603,972,324,0,0,0,8,4,2.68,0
user1954,8100,3599,25,0,1,1,8,4,2.25,0
user1955,3726,4982,143,0,0,1,8,4,0.75,0
user1956,4410,4738,454,0,1,1,8,4,0.93,0
user1957,1202,2184,67,1,1,1,8,4,0.55,0
user1958,3330,3544,462,0,0,1,8,4,0.94,0
user1959,8449,212,366,1,1,0,8,4,39.85,0
user1960,4247,858,467,1,0,1,8,4,4.95,0
user1961,2451,4643,153,0,0,1,8,4,0.53,0
user1962,3396,4066,428,1,1,0,8,4,0.84,0
user1963,9289,2147,224,1,0,0,8,4,4.33,0
user1964,9653,4451,489,0,1,0,8,4,2.17,0
user1965,6013,2606,360,1,1,1,8,4,2.31,0
user1966,172,3345,178,1,1,0,8,4,0.05,0
user1967,2162,4938,304,1,1,0,8,4,0.44,0
user1968,264,3396,84,0,1,0,8,4,0.08,0
user1969,8723,2497,158,1,1,0,8,4,3.49,0
user1970,1584,778,103,1,1,0,8,4,2.04,0
user1971,8287,1815,333,1,0,0,8,4,4.57,0
user1972,2924,1371,429,1,0,0,8,4,2.13,0
user1973,2672,2961,154,1,0,1,8,4,0.9,0
user1974,2406,1524,89,1,1,0,8,4,1.58,0
user1975,6798,2812,263,0,1,0,8,4,2.42,0
user1976,3404,1944,148,0,1,1,8,4,1.75,0
user1977,523,2108,99,1,0,0,8,4,0.25,0
user1978,1834,4951,39,1,1,0,8,4,0.37,0
user1979,7306,3787,300,1,0,1,8,4,1.93,0
user1980,7174,1932,2,1,0,0,8,4,3.71,0
user1981,3714,1321,304,0,1,0,8,4,2.81,0
user1982,3754,3626,233,0,1,0,8,4,1.04,0
user1983,7029,3079,159,0,1,0,8,4,2.28,0
user1984,133,3746,235,1,1,0,8,4,0.04,0
user1985,5856,847,41,1,0,1,8,4,6.91,0
user1986,4018,3718,242,1,0,0,8,4,1.08,0
user1987,7985,4566,476,0,1,0,8,4,1.75,0
user1988,1560,928,384,0,1,0,8,4,1.68,0
user1989,2109,4988,219,1,1,1,8,4,0.42,0
user1990,2810,4090,86,1,1,1,8,4,0.69,0
user1991,765,4657,410,0,1,0,8,4,0.16,0
user1992,4117,4987,165,1,1,0,8,4,0.83,0
user1993,9365,1798,130,0,1,0,8,4,5.21,0
user1994,1323,1859,183,0,1,0,8,4,0.71,0
user1995,3363,1551,423,0,0,0,8,4,2.17,0
user1996,6677,1567,291,0,1,0,8,4,4.26,0
user1997,5229,1645,193,1,0,1,8,4,3.18,0
user1998,4636,65,165,0,1,1,8,4,71.32,0
user1999,1797,3313,295,1,1,0,8,4,0.54,0
user2000,2386,4771,481,1,0,1,8,4,0.5,0
user2001,9291,1986,495,0,1,0,8,4,4.68,0
user2002,5812,4530,90,0,0,0,8,4,1.28,0
user2003,2448,3800,343,1,0,0,8,4,0.64,0
user2004,4515,2571,126,1,1,1,8,4,1.76,0
user2005,3102,2006,264,0,0,1,8,4,1.55,0
user2006,2281,1731,362,1,0,1,8,4,1.32,0
user2007,8384,2906,272,1,1,0,8,4,2.89,0
user2008,2056,978,156,1,1,1,8,4,2.1,0
user2009,620,4104,114,1,1,1,8,4,0.15,0
user2010,1769,3487,477,1,1,0,8,4,0.51,0
user2011,8702,810,201,1,1,1,8,4,10.74,0
user2012,4216,371,223,1,0,1,8,4,11.36,0
user2013,6123,4825,53,1,1,1,8,4,1.27,0
user2014,3265,379,204,0,1,1,8,4,8.61,0
user2015,5359,2275,166,0,0,1,8,4,2.36,0
user2016,8931,1745,157,0,0,1,8,4,5.12,0
user2017,2715,4142,414,1,1,1,8,4,0.66,0
user2018,7345,4494,220,0,0,0,8,4,1.63,0
user2019,7629,2767,28,0,1,1,8,4,2.76,0
user2020,7264,3708,462,1,0,1,8,4,1.96,0
user2021,8755,1073,401,0,0,0,8,4,8.16,0
user2022,2113,3521,415,0,1,1,8,4,0.6,0
user2023,1609,3588,314,1,1,0,8,4,0.45,0
user2024,2123,556,329,0,0,1,8,4,3.82,0
user2025,8522,4911,235,1,1,0,8,4,1.74,0
user2026,3282,3250,6,1,0,0,8,4,1.01,0
user2027,4216,2883,380,0,0,1,8,4,1.46,0
user2028,4653,1212,499,0,1,0,8,4,3.84,0
user2029,861,2211,14,0,0,1,8,4,0.39,0
user2030,6950,4464,136,0,1,0,8,4,1.56,0
user2031,3908,6,290,0,0,1,8,4,651.33,0
user2032,1272,1532,8,1,1,1,8,4,0.83,0
user2033,3222,356,173,0,0,1,8,4,9.05,0
user2034,2219,2530,32,0,1,1,8,4,0.88,0
user2035,6526,2533,176,0,0,0,8,4,2.58,0
user2036,3027,2358,61,1,0,1,8,4,1.28,0
user2037,8925,2452,395,1,1,0,8,4,3.64,0
user2038,5620,3178,341,1,0,1,8,4,1.77,0
user2039,9327,1605,22,1,1,0,8,4,5.81,0
user2040,5930,1735,132,1,1,1,8,4,3.42,0
user2041,3250,4941,53,1,0,1,8,4,0.66,0
user2042,3562,3761,469,1,1,0,8,4,0.95,0
user2043,1248,912,496,0,0,1,8,4,1.37,0
user2044,5483,698,390,1,1,0,8,4,7.86,0
user2045,9185,2536,277,0,1,1,8,4,3.62,0
user2046,5382,4110,259,0,0,1,8,4,1.31,0
user2047,1670,2818,306,0,0,0,8,4,0.59,0
user2048,7818,1119,309,0,0,0,8,4,6.99,0
user2049,7233,3801,107,1,1,1,8,4,1.9,0
user2050,6259,757,493,1,1,0,8,4,8.27,0
user2051,1826,783,153,1,1,0,8,4,2.33,0
user2052,7822,2517,259,0,1,1,8,4,3.11,0
user2053,4946,348,303,0,0,0,8,4,14.21,0
user2054,6387,4180,422,1,1,1,8,4,1.53,0
user2055,1277,1582,23,1,1,1,8,4,0.81,0
user2056,317,1533,359,0,0,1,8,4,0.21,0
user2057,6274,1416,343,0,0,1,8,4,4.43,0
user2058,5379,2370,226,0,1,1,8,4,2.27,0
user2059,7075,3941,462,0,1,0,8,4,1.8,0
user2060,1498,2530,243,0,1,0,8,4,0.59,0
user2061,1898,1494,146,0,0,1,8,4,1.27,0
user2062,9148,4689,104,1,0,0,8,4,1.95,0
user2063,7468,1193,450,1,0,1,8,4,6.26,0
user2064,6769,2474,465,0,1,1,8,4,2.74,0
user2065,4632,1795,278,1,0,1,8,4,2.58,0
user2066,1193,2956,131,1,1,0,8,4,0.4,0
user2067,5726,2914,73,1,0,1,8,4,1.96,0
user2068,1521,4215,8,1,1,1,8,4,0.36,0
user2069,6691,612,161,1,1,0,8,4,10.93,0
user2070,7403,3835,212,1,0,0,8,4,1.93,0
user2071,283,364,495,1,0,0,8,4,0.78,0
user2072,4411,1858,360,0,0,0,8,4,2.37,0
user2073,2917,3813,353,0,1,1,8,4,0.77,0
user2074,9622,4702,47,0,0,0,8,4,2.05,0
user2075,8900,426,175,0,0,1,8,4,20.89,0
user2076,9434,2542,293,1,0,1,8,4,3.71,0
user2077,4728,1229,221,0,0,0,8,4,3.85,0
user2078,8935,2704,431,1,0,0,8,4,3.3,0
user2079,2414,2429,301,0,0,0,8,4,0.99,0
user2080,5337,276,80,1,1,0,8,4,19.34,0
user2081,9679,1754,478,1,1,0,8,4,5.52,0
user2082,1009,1269,58,1,1,1,8,4,0.8,0
user2083,431,2999,309,0,1,0,8,4,0.14,0
user2084,3075,2810,252,0,0,0,8,4,1.09,0
user2085,2824,2837,224,1,0,0,8,4,1.0,0
user2086,5581,3532,37,0,0,0,8,4,1.58,0
user2087,4330,1006,95,1,0,0,8,4,4.3,0
user2088,5432,787,103,0,1,1,8,4,6.9,0
user2089,1434,1568,152,0,1,1,8,4,0.91,0
user2090,7146,2621,351,0,1,1,8,4,2.73,0
user2091,1354,4367,494,0,1,1,8,4,0.31,0
user2092,6373,2577,188,0,1,1,8,4,2.47,0
user2093,6217,3899,483,0,0,0,8,4,1.59,0
user2094,3625,2343,399,0,0,0,8,4,1.55,0
user2095,7054,75,209,0,0,1,8,4,94.05,0
user2096,4795,1336,166,1,1,0,8,4,3.59,0
user2097,449,1610,223,1,1,1,8,4,0.28,0
user2098,6790,904,490,1,0,0,8,4,7.51,0
user2099,3614,259,380,1,0,0,8,4,13.95,0
user2100,2925,4403,36,1,1,0,8,4,0.66,0
user2101,4010,491,208,0,1,1,8,4,8.17,0
user2102,7653,4405,32,0,1,1,8,4,1.74,0
user2103,9835,1474,351,0,1,1,8,4,6.67,0
user2104,9316,256,435,0,1,1,8,4,36.39,0
user2105,7701,3661,75,1,0,1,8,4,2.1,0
user2106,3868,3191,177,1,0,0,8,4,1.21,0
user2107,9759,1654,384,0,0,0,8,4,5.9,0
user2108,4049,2040,240,1,0,1,8,4,1.98,0
user2109,6177,1756,220,0,0,1,8,4,3.52,0
user2110,5551,1184,136,0,0,1,8,4,4.69,0
user2111,7905,321,3,0,0,1,8,4,24.63,0
user2112,2126,2881,191,0,1,0,8,4,0.74,0
user2113,1608,140,73,0,0,1,8,4,11.49,0
user2114,6074,462,152,0,1,1,8,4,13.15,0
user2115,875,4635,48,1,1,0,8,4,0.19,0
user2116,2756,4747,178,1,0,1,8,4,0.58,0
user2117,674,3869,244,0,0,1,8,4,0.17,0
user2118,7830,1852,395,0,0,0,8,4,4.23,0
user2119,4600,2988,279,1,1,0,8,4,1.54,0
user2120,1668,923,313,0,0,1,8,4,1.81,0
user2121,9423,1256,322,1,1,1,8,4,7.5,0
user2122,1250,1414,258,0,0,0,8,4,0.88,0
user2123,1309,4654,31,0,1,1,8,4,0.28,0
user2124,7283,856,346,1,0,0,8,4,8.51,0
user2125,7644,2084,160,1,1,0,8,4,3.67,0
user2126,1204,3538,447,0,0,0,8,4,0.34,0
user2127,3770,4145,220,0,0,1,8,4,0.91,0
user2128,466,3236,238,0,1,0,8,4,0.14,0
user2129,2037,2446,190,0,0,1,8,4,0.83,0
user2130,3153,1747,342,0,0,0,8,4,1.8,0
user2131,2498,1358,310,1,1,0,8,4,1.84,0
user2132,960,3577,446,1,1,0,8,4,0.27,0
user2133,7225,644,243,1,1,1,8,4,11.22,0
user2134,3029,4589,287,1,1,0,8,4,0.66,0
user2135,6866,310,61,0,0,0,8,4,22.15,0
user2136,6091,4626,256,0,1,1,8,4,1.32,0
user2137,8793,4306,401,1,1,0,8,4,2.04,0
user2138,8896,4858,184,0,1,0,8,4,1.83,0
user2139,6406,2399,204,1,1,0,8,4,2.67,0
user2140,1112,1844,259,0,1,1,8,4,0.6,0
user2141,6813,1739,388,0,0,1,8,4,3.92,0
user2142,2004,4564,301,0,1,1,8,4,0.44,0
user2143,6093,544,362,0,0,0,8,4,11.2,0
user2144,325,1231,153,1,1,1,8,4,0.26,0
user2145,223,4571,211,1,1,0,8,4,0.05,0
user2146,9908,1251,438,0,1,1,8,4,7.92,0
user2147,4914,1356,200,0,1,0,8,4,3.62,0
user2148,657,1722,13,0,1,1,8,4,0.38,0
user2149,7114,3299,2,0,0,1,8,4,2.16,0
user2150,6141,4908,409,1,1,0,8,4,1.25,0
user2151,6794,1124,81,1,0,1,8,4,6.04,0
user2152,3948,2005,241,0,0,0,8,4,1.97,0
user2153,2543,2206,487,0,0,1,8,4,1.15,0
user2154,9950,998,85,1,0,0,8,4,9.97,0
user2155,8018,3575,279,1,0,1,8,4,2.24,0
user2156,3598,872,337,1,1,0,8,4,4.13,0
user2157,9150,3885,385,0,0,1,8,4,2.36,0
user2158,5928,1948,56,0,1,0,8,4,3.04,0
user2159,5567,1788,21,0,0,0,8,4,3.11,0
user2160,4078,584,293,0,0,0,8,4,6.98,0
user2161,2890,1328,403,1,0,0,8,4,2.18,0
user2162,10,4946,148,1,1,0,8,4,0.0,0
user2163,4700,2875,132,1,1,1,8,4,1.63,0
user2164,9280,2714,100,1,0,0,8,4,3.42,0
user2165,4186,3814,84,0,0,0,8,4,1.1,0
user2166,5652,4847,103,1,0,1,8,4,1.17,0
user2167,8405,375,420,0,1,1,8,4,22.41,0
user2168,2516,2482,84,0,0,0,8,4,1.01,0
user2169,7445,1036,343,1,0,1,8,4,7.19,0
user2170,6459,870,63,1,0,1,8,4,7.42,0
user2171,9010,3256,381,1,0,1,8,4,2.77,0
user2172,1894,1053,185,1,1,1,8,4,1.8,0
user2173,6485,177,168,0,0,0,8,4,36.64,0
user2174,7188,302,56,1,1,0,8,4,23.8,0
user2175,2481,1828,135,1,1,0,8,4,1.36,0
user2176,4238,1140,494,1,1,1,8,4,3.72,0
user2177,6880,3411,230,1,0,1,8,4,2.02,0
user2178,1841,2010,43,0,0,1,8,4,0.92,0
user2179,7547,3664,322,0,0,1,8,4,2.06,0
user2180,9625,3161,96,1,1,1,8,4,3.04,0
user2181,6516,456,10,1,0,0,8,4,14.29,0
user2182,3082,3054,313,1,1,0,8,4,1.01,0
user2183,1589,4552,197,0,1,0,8,4,0.35,0
user2184,7352,3276,325,1,0,1,8,4,2.24,0
