followers,following,posts,verified,bio,profile_pic,username_length,username_digits,ratio,fake
20269,32688,3743,1,0,0,7,3,0.62,0
12660,42328,2885,1,1,1,18,2,0.3,0
49362,43347,3900,0,1,0,13,1,1.14,0
22221,7212,1902,0,1,0,13,0,3.08,0
29605,42657,2737,0,0,0,12,1,0.69,0
14206,49759,3933,0,1,1,6,3,0.29,0
42380,37545,2299,1,1,1,5,3,1.13,0
43075,34643,2173,0,0,1,7,4,1.24,0
11271,30790,3450,1,1,0,8,1,0.37,0
8552,47924,321,1,1,1,10,0,0.18,0
18825,2138,4418,1,1,0,15,2,8.8,0
24094,48338,2852,1,1,0,7,2,0.5,0
13542,47789,1186,0,1,0,11,5,0.28,0
9840,1913,3493,1,0,0,9,2,5.14,0
13523,1391,1943,0,0,1,5,0,9.72,0
18001,40024,172,1,1,1,12,5,0.45,0
42513,42241,4407,0,0,1,10,0,1.01,0
37565,31836,4855,1,1,0,15,2,1.18,0
9023,43524,4262,0,0,0,9,5,0.21,0
39128,26724,1581,1,1,0,19,2,1.46,0
45133,35770,1657,1,0,0,13,2,1.26,0
6129,12254,355,0,1,1,8,1,0.5,0
22050,14775,2183,1,1,1,13,1,1.49,0
8775,25110,116,0,1,0,18,4,0.35,0
5797,8453,1505,0,1,0,19,2,0.69,0
33647,634,4442,0,1,0,7,1,53.07,0
45975,3663,3974,1,0,0,18,2,12.55,0
192,20143,1929,0,0,1,15,3,0.01,0
8265,6508,1444,1,0,1,19,2,1.27,0
10560,38636,2070,1,1,1,14,3,0.27,0
41830,18904,4609,1,0,1,5,0,2.21,0
19034,39949,3431,0,0,1,14,0,0.48,0
41739,49685,1132,0,1,1,11,1,0.84,0
31598,31723,442,0,0,1,6,2,1.0,0
16310,15890,3590,0,1,0,6,5,1.03,0
3657,31821,4858,0,1,0,7,4,0.11,0
22654,22897,4761,0,0,1,18,5,0.99,0
14016,13348,1825,0,0,1,17,4,1.05,0
3042,200,3948,0,1,1,9,0,15.21,0
5828,39559,955,1,1,0,5,2,0.15,0
23285,18290,3913,0,1,1,16,2,1.27,0
24278,45202,4692,1,0,1,14,0,0.54,0
28791,44110,1410,0,1,1,15,2,0.65,0
2603,14272,935,0,0,1,18,2,0.18,0
19497,48913,2633,1,1,1,7,1,0.4,0
649,23286,4513,1,1,1,20,5,0.03,0
3444,5948,1878,0,0,1,20,3,0.58,0
23903,15417,2442,1,1,1,5,0,1.55,0
27877,34255,4079,1,1,1,17,5,0.81,0
217,48600,2396,0,0,1,9,2,0.0,0
16049,6379,1651,1,1,0,20,4,2.52,0
29589,7840,4458,1,1,1,13,0,3.77,0
15751,23829,1059,0,1,0,17,3,0.66,0
2681,13484,2134,1,1,1,8,2,0.2,0
28010,22514,3726,1,0,0,9,0,1.24,0
40846,15258,4214,0,0,0,9,0,2.68,0
36890,26077,3078,1,1,1,15,5,1.41,0
39717,48289,3907,1,1,1,19,5,0.82,0
36488,20198,2467,1,0,0,17,0,1.81,0
48949,29842,2237,1,1,0,16,5,1.64,0
7001,34004,275,0,0,0,10,1,0.21,0
8442,43065,2824,0,0,0,8,3,0.2,0
45385,6930,1892,1,1,0,14,4,6.55,0
34599,8431,2784,1,1,1,20,4,4.1,0
36429,28890,350,1,1,0,17,1,1.26,0
4218,48438,3993,0,0,1,13,4,0.09,0
40280,6405,2954,1,1,1,16,1,6.29,0
39372,41619,4094,0,1,0,5,1,0.95,0
47575,44854,1467,1,1,0,13,2,1.06,0
33942,15152,2019,1,1,0,10,1,2.24,0
4966,32223,3969,1,0,0,12,2,0.15,0
31454,16708,3674,0,0,1,19,3,1.88,0
5510,10872,3235,1,1,0,9,2,0.51,0
16358,35506,847,1,1,1,20,4,0.46,0
6477,1150,4291,0,1,1,19,5,5.63,0
19200,48677,2102,1,1,1,20,0,0.39,0
29498,14889,2802,0,1,0,20,1,1.98,0
19251,7210,874,1,0,0,9,5,2.67,0
6131,7595,2993,0,0,1,19,0,0.81,0
38638,1536,3018,1,1,1,7,1,25.15,0
34417,6281,4853,0,1,0,16,1,5.48,0
2892,16938,2324,1,1,0,9,4,0.17,0
32567,36948,4111,0,1,0,18,1,0.88,0
44386,35461,321,1,0,1,11,1,1.25,0
44234,2916,2422,0,1,1,19,0,15.17,0
32281,14239,2483,0,0,0,19,2,2.27,0
16520,27043,934,0,1,0,11,2,0.61,0
7075,44838,4037,0,1,0,9,5,0.16,0
45146,19357,3781,0,0,0,10,2,2.33,0
33821,37885,4866,0,1,0,10,3,0.89,0
28324,40048,3315,0,0,1,14,0,0.71,0
6757,4812,3726,0,1,0,13,1,1.4,0
45687,20112,58,0,1,1,7,1,2.27,0
35931,9653,467,1,0,0,9,4,3.72,0
2284,1434,637,0,1,0,19,1,1.59,0
38092,35262,1090,0,1,1,20,5,1.08,0
42006,39258,3339,0,1,0,19,1,1.07,0
20290,34928,2698,1,1,0,10,0,0.58,0
18290,2528,2520,1,0,1,12,2,7.23,0
6615,46360,3844,0,0,1,13,5,0.14,0
20026,49143,1747,0,0,0,18,0,0.41,0
17623,40135,1193,0,1,0,16,4,0.44,0
31467,44697,2784,1,0,0,7,2,0.7,0
20815,30302,3562,0,1,1,15,2,0.69,0
16577,40896,4703,0,0,1,8,4,0.41,0
4494,41116,3395,0,1,0,5,3,0.11,0
27482,43902,3212,0,0,0,20,0,0.63,0
24783,16675,3322,1,1,1,13,2,1.49,0
3974,24244,4115,1,1,1,11,2,0.16,0
33951,46529,2027,1,1,0,5,1,0.73,0
1485,7768,1835,0,1,0,16,0,0.19,0
43011,45110,1523,1,0,1,8,0,0.95,0
17098,47537,1826,0,1,1,20,0,0.36,0
20080,33954,291,0,1,1,10,5,0.59,0
26978,18235,3903,1,1,1,12,5,1.48,0
3201,44167,3232,0,1,0,9,3,0.07,0
26703,8752,449,1,1,0,15,2,3.05,0
5194,1104,4617,1,0,0,19,2,4.7,0
47488,36162,4948,0,1,1,14,1,1.31,0
27410,48859,3360,1,0,1,20,2,0.56,0
23675,42724,3246,1,1,1,14,2,0.55,0
32657,23511,689,0,1,0,19,5,1.39,0
24462,43943,3562,1,0,0,20,0,0.56,0
1847,24444,4255,1,1,1,18,2,0.08,0
19492,41321,612,0,1,1,15,5,0.47,0
19426,5226,1082,0,0,0,19,5,3.72,0
38839,37171,2203,1,0,0,18,4,1.04,0
3111,9193,4783,0,0,1,17,0,0.34,0
2265,35843,2306,0,0,0,10,4,0.06,0
27642,33304,546,0,0,1,6,2,0.83,0
24083,47199,203,0,1,1,18,4,0.51,0
48425,10104,3683,0,0,1,11,4,4.79,0
41749,38293,4877,0,0,1,10,5,1.09,0
29395,36846,289,0,1,0,17,3,0.8,0
10576,39189,1710,1,0,0,16,3,0.27,0
17737,32048,3570,0,1,1,17,1,0.55,0
24640,34573,3637,0,0,0,16,0,0.71,0
28021,43487,2636,0,0,1,10,2,0.64,0
27771,16004,1937,0,0,0,16,1,1.74,0
24655,17351,29,0,1,1,13,4,1.42,0
7155,12237,4544,0,0,1,14,5,0.58,0
5711,28346,3177,1,0,1,17,0,0.2,0
48477,31441,913,0,1,0,13,2,1.54,0
48994,48774,4449,1,1,0,7,2,1.0,0
21148,18402,357,0,0,0,14,3,1.15,0
31983,46739,2064,1,0,1,17,5,0.68,0
6878,27582,3224,1,0,0,20,1,0.25,0
12207,7328,4152,1,0,1,11,4,1.67,0
39383,5878,3967,1,1,1,9,3,6.7,0
23199,7225,4171,0,1,0,11,4,3.21,0
37436,32439,3142,0,1,0,8,2,1.15,0
31455,18004,1578,0,1,0,14,1,1.75,0
17676,7660,4149,0,0,1,14,0,2.31,0
14423,45612,4702,0,1,1,19,4,0.32,0
13278,15593,1556,0,0,0,11,0,0.85,0
11605,12272,1199,1,1,1,18,2,0.95,0
6975,11387,692,1,1,0,6,1,0.61,0
31030,20281,1719,1,0,0,14,1,1.53,0
44701,20458,786,0,0,0,18,4,2.19,0
42717,29343,88,0,1,1,15,0,1.46,0
6557,1674,3541,1,1,1,12,2,3.92,0
46044,35708,3714,1,1,0,7,1,1.29,0
20282,34614,3710,1,1,1,7,0,0.59,0
41479,3547,3838,0,0,1,8,0,11.69,0
9417,12137,730,0,0,0,16,3,0.78,0
18173,40343,656,0,0,1,10,2,0.45,0
6880,10969,4875,0,1,0,11,0,0.63,0
2243,35337,2713,1,1,0,20,5,0.06,0
44600,10373,1172,0,0,1,6,0,4.3,0
40432,37169,373,1,1,0,5,0,1.09,0
37392,38362,2831,1,0,1,9,3,0.97,0
28014,35271,2256,0,0,1,6,3,0.79,0
37394,37285,3336,0,0,0,7,0,1.0,0
19177,38301,4571,0,1,1,12,1,0.5,0
42085,42952,4292,0,0,0,12,0,0.98,0
43877,38114,3293,1,1,1,19,1,1.15,0
13473,38091,1218,0,1,1,11,1,0.35,0
26606,14159,1202,1,1,1,18,3,1.88,0
18325,37765,4545,0,0,1,20,2,0.49,0
20027,27049,1192,0,0,1,20,4,0.74,0
30483,19426,1861,1,1,0,13,0,1.57,0
41784,22728,2325,0,0,0,5,3,1.84,0
13393,17193,3575,0,1,1,7,5,0.78,0
9812,17565,4682,1,0,1,10,1,0.56,0
22064,7431,4995,1,0,1,20,2,2.97,0
45716,24896,2788,1,0,1,6,5,1.84,0
4151,41117,1189,0,0,0,11,4,0.1,0
38050,15919,4540,1,1,1,15,5,2.39,0
4167,24389,4030,0,1,0,11,0,0.17,0
1203,14540,4277,1,0,1,14,1,0.08,0
38837,10657,3568,0,1,1,20,2,3.64,0
11538,38823,3486,1,0,0,5,2,0.3,0
10793,42903,4047,1,1,1,19,4,0.25,0
45803,30144,1738,1,0,1,13,5,1.52,0
2044,49204,4961,1,0,1,9,2,0.04,0
8345,31746,1096,1,1,0,8,3,0.26,0
26408,30049,3423,0,0,1,17,5,0.88,0
4701,19710,1718,0,0,0,9,4,0.24,0
18792,36247,4655,1,0,0,15,4,0.52,0
2222,6631,2857,1,1,0,5,0,0.34,0
44174,31924,2497,1,1,0,15,0,1.38,0
5226,29259,1510,0,1,0,8,4,0.18,0
20554,15236,4240,1,1,0,12,3,1.35,0
16058,29152,2596,1,0,0,15,0,0.55,0
8927,15663,4547,1,1,0,15,3,0.57,0
20314,27387,3297,1,0,1,14,4,0.74,0
6639,8060,1201,0,0,1,18,0,0.82,0
10756,23370,4432,0,1,1,11,4,0.46,0
16341,40670,2807,0,1,0,10,1,0.4,0
3770,24302,4704,0,0,0,6,4,0.16,0
17782,33649,4469,1,0,0,12,3,0.53,0
28977,43917,342,1,1,0,11,2,0.66,0
49562,23306,154,1,1,0,10,3,2.13,0
12210,30181,4421,1,1,1,16,4,0.4,0
9030,42737,1716,0,1,1,16,4,0.21,0
45865,39101,666,1,1,0,16,0,1.17,0
19825,47868,2694,0,0,1,19,2,0.41,0
38153,26950,2529,1,1,0,10,2,1.42,0
40641,49606,1530,0,0,1,6,2,0.82,0
9905,42690,3423,1,0,1,16,3,0.23,0
47528,21319,4418,0,1,0,6,4,2.23,0
13716,8623,2923,1,1,1,17,0,1.59,0
4458,44511,2275,1,1,0,18,0,0.1,0
40526,26010,3270,1,0,1,9,5,1.56,0
37057,27536,1105,1,0,1,5,5,1.35,0
1151,8311,1384,0,0,0,11,4,0.14,0
42487,6628,924,1,1,0,8,4,6.41,0
31670,36445,37,0,0,0,11,2,0.87,0
43552,28845,3906,0,1,1,7,0,1.51,0
42279,20128,600,0,0,1,19,2,2.1,0
5060,48943,2389,0,1,1,20,4,0.1,0
35656,9771,1328,0,0,1,15,1,3.65,0
27329,47514,314,1,1,1,9,5,0.58,0
9511,27932,219,0,1,1,11,3,0.34,0
10610,5046,1238,0,0,1,10,3,2.1,0
17794,34618,4620,1,1,0,12,3,0.51,0
24175,6018,2185,0,1,1,7,5,4.02,0
14261,47281,3455,0,1,1,16,3,0.3,0
10076,7591,3041,0,1,1,17,5,1.33,0
30225,10452,4405,0,0,1,12,0,2.89,0
25626,49480,3059,1,1,1,5,0,0.52,0
17858,49964,2548,0,1,0,5,0,0.36,0
22515,12356,3467,1,1,0,20,3,1.82,0
5565,23176,2251,1,0,0,20,4,0.24,0
11153,25502,998,1,0,1,6,1,0.44,0
29495,35498,4880,0,0,0,6,4,0.83,0
20096,22477,1567,0,0,1,9,1,0.89,0
15721,27145,3148,1,0,1,5,3,0.58,0
19459,24229,2428,1,0,1,17,2,0.8,0
16806,44273,394,0,0,1,20,5,0.38,0
8743,9718,2628,0,1,0,9,3,0.9,0
23923,35748,1590,1,0,0,7,0,0.67,0
4177,17304,4805,1,1,0,19,3,0.24,0
45189,14177,3887,1,1,0,20,0,3.19,0
17903,3121,3862,1,1,1,7,0,5.74,0
26632,21943,3359,0,0,0,12,2,1.21,0
6275,16797,2301,0,1,1,13,2,0.37,0
20043,3958,145,0,0,0,14,2,5.06,0
21329,19155,2181,1,1,0,12,5,1.11,0
41061,23699,4405,1,0,1,6,2,1.73,0
14970,39021,773,1,0,1,10,4,0.38,0
30300,10971,4324,1,0,1,15,5,2.76,0
12456,22916,4818,1,1,1,11,3,0.54,0
14514,43227,4833,0,1,0,8,0,0.34,0
5683,36267,1359,1,0,0,20,2,0.16,0
46774,17302,1293,1,1,1,20,3,2.7,0
44554,43491,1721,1,1,1,8,4,1.02,0
45026,12565,945,0,1,0,11,4,3.58,0
15416,40513,3876,0,1,1,11,3,0.38,0
37825,3084,4329,0,0,1,16,3,12.26,0
4560,31190,4303,0,0,1,14,2,0.15,0
7726,37489,706,1,1,0,12,5,0.21,0
39326,3853,4351,1,1,1,16,4,10.21,0
9559,11621,4361,1,1,1,7,4,0.82,0
5780,20129,2818,1,1,0,11,5,0.29,0
17524,34259,324,1,1,1,14,2,0.51,0
37550,31758,472,0,1,1,15,0,1.18,0
43055,25532,909,0,0,1,10,4,1.69,0
8878,25339,691,0,0,0,6,1,0.35,0
26179,49391,4429,1,0,0,9,4,0.53,0
25621,10993,200,1,1,1,12,1,2.33,0
25532,877,784,0,1,0,6,5,29.11,0
46755,28309,1944,1,0,1,9,4,1.65,0
36709,19611,3355,0,1,1,13,4,1.87,0
48124,49650,4321,1,1,1,20,4,0.97,0
26174,380,2387,0,0,0,10,2,68.88,0
35969,27478,1589,0,0,1,5,5,1.31,0
38918,17703,392,0,1,0,7,5,2.2,0
732,32041,752,1,0,1,15,5,0.02,0
16917,45459,1223,0,0,1,14,5,0.37,0
12891,10164,3229,0,0,1,10,1,1.27,0
26205,29982,1830,0,1,1,9,0,0.87,0
12699,7477,2574,0,1,0,19,2,1.7,0
10582,21845,4098,1,0,0,17,4,0.48,0
33799,48412,3940,1,0,0,18,0,0.7,0
19221,41738,2284,0,0,0,15,3,0.46,0
44221,49674,3766,0,0,1,19,4,0.89,0
31628,49372,4353,1,1,1,12,5,0.64,0
23555,31994,1807,1,0,0,13,1,0.74,0
32568,10295,3795,0,1,1,9,3,3.16,0
11230,9876,138,0,0,0,14,0,1.14,0
36964,13505,3586,1,1,0,20,3,2.74,0
6203,14719,3832,0,1,1,7,4,0.42,0
48460,39238,377,0,0,1,6,3,1.24,0
9894,9019,3130,1,0,0,15,2,1.1,0
25005,31223,410,1,1,0,5,2,0.8,0
31244,6153,2950,1,1,1,11,1,5.08,0
41726,5254,137,0,0,1,20,0,7.94,0
17936,29175,595,1,0,1,9,5,0.61,0
38015,28606,2782,0,1,0,7,5,1.33,0
39571,32043,4807,1,0,1,5,5,1.23,0
984,16464,2373,0,1,1,11,1,0.06,0
13759,42996,90,1,1,1,8,1,0.32,0
42236,28701,574,1,0,1,15,1,1.47,0
16621,46862,4689,1,0,1,20,5,0.35,0
28454,17343,1896,0,1,0,20,4,1.64,0
8351,22628,975,0,0,1,12,5,0.37,0
15681,5576,235,0,0,0,15,1,2.81,0
24919,20005,1292,0,1,1,6,4,1.25,0
47047,3673,1003,0,0,0,9,5,12.81,0
19014,38390,4422,1,0,0,16,4,0.5,0
37621,14905,196,1,1,0,7,4,2.52,0
1573,22095,3062,0,0,1,13,3,0.07,0
5821,37540,4778,0,0,0,19,4,0.16,0
82,18234,1239,0,0,1,17,3,0.0,0
32472,16721,2566,1,0,1,11,4,1.94,0
45684,38392,1969,0,1,1,17,0,1.19,0
24541,4367,2741,1,0,0,10,4,5.62,0
20917,27413,178,0,1,1,12,3,0.76,0
30385,27086,1260,1,0,1,8,1,1.12,0
22963,46617,2069,1,1,1,15,0,0.49,0
31389,14281,4015,1,0,1,18,3,2.2,0
49640,3831,4197,0,1,1,20,2,12.96,0
5002,46317,4339,1,1,1,11,4,0.11,0
30879,37665,2409,0,0,0,9,5,0.82,0
13883,33477,4272,0,1,1,11,3,0.41,0
23923,12945,4975,1,1,1,13,2,1.85,0
3923,33933,297,1,0,1,14,0,0.12,0
6391,8106,4040,0,0,0,17,4,0.79,0
38991,3160,2802,1,1,1,7,0,12.34,0
30342,8799,405,1,1,0,5,3,3.45,0
37545,26445,467,1,0,1,5,1,1.42,0
36240,37997,236,1,1,0,5,1,0.95,0
28524,10549,382,1,0,0,8,3,2.7,0
41871,44415,1903,0,0,1,16,5,0.94,0
28621,3011,2923,1,0,1,9,5,9.51,0
23892,27066,892,1,0,0,9,5,0.88,0
6146,2451,760,0,1,0,10,3,2.51,0
36411,7004,1207,0,0,0,7,0,5.2,0
44963,23561,4709,0,0,1,12,5,1.91,0
18384,46577,4480,1,1,1,15,3,0.39,0
17006,13374,2408,1,1,0,14,3,1.27,0
13334,40045,1557,0,0,0,6,4,0.33,0
47409,27595,1784,1,0,1,8,3,1.72,0
37205,33268,4301,0,1,0,11,3,1.12,0
21590,87,265,1,0,1,17,0,248.16,0
10995,3974,3206,1,1,1,20,0,2.77,0
10392,43584,1528,0,0,1,18,5,0.24,0
19093,29917,1101,0,1,0,14,3,0.64,0
19637,32497,3017,0,0,1,10,1,0.6,0
6982,30629,2467,0,0,0,15,0,0.23,0
44737,48212,2519,1,1,1,18,2,0.93,0
3623,9943,4033,0,1,1,13,2,0.36,0
9186,20725,2800,1,0,1,7,3,0.44,0
4128,33115,2629,0,1,1,16,5,0.12,0
46447,35260,2997,0,0,0,7,0,1.32,0
34645,41624,399,0,1,0,9,5,0.83,0
20376,27955,935,0,1,1,8,3,0.73,0
48900,34923,312,0,1,0,5,3,1.4,0
6848,2924,54,0,0,1,12,3,2.34,0
2262,48454,4427,0,0,0,12,1,0.05,0
11119,45987,432,1,1,1,11,5,0.24,0
28904,32684,1561,0,0,0,19,3,0.88,0
35067,35459,1755,1,1,1,15,4,0.99,0
39146,30630,868,1,1,0,8,2,1.28,0
2079,17246,3927,1,0,1,9,3,0.12,0
45925,41137,1223,0,0,0,14,4,1.12,0
25085,7616,1413,1,1,1,14,2,3.29,0
1955,11527,4891,1,1,0,5,5,0.17,0
7063,36232,4248,1,0,0,7,0,0.19,0
5353,2737,4093,1,1,1,17,3,1.96,0
31016,16066,1637,1,1,0,7,1,1.93,0
3373,37186,4533,0,1,1,10,1,0.09,0
28100,12404,180,1,1,0,19,1,2.27,0
24746,3963,4957,1,1,0,11,1,6.24,0
9423,4352,601,0,1,0,18,1,2.17,0
41080,38531,701,1,0,0,18,1,1.07,0
39128,10807,4731,1,1,0,14,1,3.62,0
30301,8437,4394,0,1,1,17,0,3.59,0
24048,13413,2997,0,0,1,5,0,1.79,0
2553,33370,2440,1,1,0,14,5,0.08,0
15443,6532,3165,1,0,1,10,2,2.36,0
12582,28809,2462,0,0,1,6,0,0.44,0
47290,48528,1395,0,1,1,5,5,0.97,0
23316,20581,4269,1,1,0,16,5,1.13,0
4596,32206,3939,0,0,1,18,1,0.14,0
48615,8334,4206,1,1,1,10,5,5.83,0
43332,30276,3873,0,1,0,5,5,1.43,0
46126,31021,768,1,1,0,5,5,1.49,0
11382,37697,2783,1,1,1,7,3,0.3,0
23921,30732,1389,0,0,1,10,0,0.78,0
47140,12309,3493,1,1,0,16,4,3.83,0
27915,20988,1403,1,0,1,9,5,1.33,0
31761,27621,40,0,1,0,19,2,1.15,0
40479,38541,2502,1,0,1,17,5,1.05,0
32210,18944,764,1,0,1,19,1,1.7,0
35477,12456,676,0,1,0,15,5,2.85,0
9164,34494,3711,0,0,0,18,5,0.27,0
24605,19071,1289,1,0,0,18,5,1.29,0
31192,20181,1296,1,1,1,6,5,1.55,0
39448,13098,4753,0,0,1,19,5,3.01,0
12435,32052,1334,1,1,1,10,0,0.39,0
6050,27319,2348,1,1,1,20,1,0.22,0
10243,41635,674,1,1,0,8,2,0.25,0
45107,29992,2371,1,0,1,17,1,1.5,0
35885,26423,3594,0,0,0,19,5,1.36,0
15298,28518,3413,1,1,0,20,2,0.54,0
9894,16983,2469,0,1,0,5,0,0.58,0
24209,33453,4678,1,1,0,19,5,0.72,0
2714,38994,2059,0,1,0,11,4,0.07,0
19940,47589,1653,1,1,0,7,0,0.42,0
24219,34806,3088,1,1,1,7,1,0.7,0
46694,34371,4672,0,0,0,17,4,1.36,0
9144,48773,4445,1,0,0,14,2,0.19,0
31475,8670,172,1,1,1,9,1,3.63,0
13423,48864,1211,1,1,0,7,3,0.27,0
23543,34552,512,0,0,0,12,1,0.68,0
42916,16618,1099,1,1,1,8,3,2.58,0
19491,23554,784,0,0,0,10,4,0.83,0
32926,37103,4727,0,0,0,7,1,0.89,0
41799,31515,1181,1,0,1,16,4,1.33,0
20199,11600,2905,0,0,1,13,4,1.74,0
6946,8074,4763,0,0,1,12,4,0.86,0
8318,21183,4621,1,1,1,20,0,0.39,0
13932,8328,1931,0,1,0,12,0,1.67,0
1938,34451,2061,1,0,0,13,4,0.06,0
31385,41292,741,0,0,1,9,0,0.76,0
27834,10418,2875,1,1,0,13,1,2.67,0
3752,37856,3483,1,1,0,16,2,0.1,0
23185,39300,3157,0,1,0,5,2,0.59,0
40184,21983,580,0,0,1,8,0,1.83,0
32965,20620,3383,1,1,0,19,1,1.6,0
39750,39617,4205,0,0,1,11,1,1.0,0
32783,1074,2900,0,1,0,13,3,30.52,0
48338,11910,2727,1,1,1,19,3,4.06,0
1054,45230,2204,0,0,0,6,5,0.02,0
36596,4675,2994,0,0,0,5,5,7.83,0
42316,3943,3386,0,0,1,13,0,10.73,0
26413,4405,4923,1,1,1,13,4,6.0,0
6867,46865,130,1,1,0,7,0,0.15,0
1751,11569,4735,0,1,1,11,3,0.15,0
22054,5270,2817,1,0,0,20,0,4.18,0
39848,44986,3966,1,0,0,20,1,0.89,0
6372,28449,2467,0,0,0,8,3,0.22,0
31887,30,4665,1,0,1,5,1,1062.9,0
7644,1614,768,1,1,0,12,4,4.74,0
3280,48914,1851,0,1,1,18,5,0.07,0
33049,22176,4838,1,1,0,19,5,1.49,0
29078,42591,3547,0,1,0,12,1,0.68,0
22212,33407,668,1,0,1,15,2,0.66,0
2616,10727,0,1,1,0,19,1,0.24,0
26102,11644,1651,1,0,1,9,1,2.24,0
3309,42679,3270,0,0,1,11,3,0.08,0
25939,30071,4914,1,1,1,19,5,0.86,0
39927,45562,1690,0,1,0,14,4,0.88,0
38852,28386,2234,0,1,0,20,0,1.37,0
37496,12743,3568,0,1,0,15,3,2.94,0
623,10168,4375,0,0,0,8,1,0.06,0
19323,46632,2711,1,1,0,20,2,0.41,0
21857,13750,2474,0,1,0,13,1,1.59,0
13804,19884,3204,1,1,1,12,2,0.69,0
27648,19897,590,1,1,0,17,3,1.39,0
38750,48410,2776,0,1,0,9,2,0.8,0
47631,29336,3555,1,1,1,15,5,1.62,0
27699,6972,3856,1,0,0,10,3,3.97,0
13878,34748,4384,0,0,1,15,2,0.4,0
14470,10371,2457,1,1,1,6,0,1.4,0
28057,32672,888,0,1,1,12,1,0.86,0
13416,2319,1820,1,0,1,16,2,5.79,0
29615,28572,4263,0,0,1,16,3,1.04,0
50000,10490,3885,0,1,1,8,1,4.77,0
3233,31285,318,1,0,1,6,3,0.1,0
11631,42355,4735,0,1,1,12,5,0.27,0
25045,8055,2296,0,1,1,10,0,3.11,0
47315,32730,4764,1,1,0,18,5,1.45,0
25918,39558,1795,0,0,0,10,0,0.66,0
5611,4826,2348,0,1,1,17,5,1.16,0
9536,5797,3233,0,0,1,10,1,1.64,0
18352,16092,4355,0,0,1,8,2,1.14,0
29646,11891,2368,0,1,1,13,5,2.49,0
40408,21162,514,0,0,1,12,0,1.91,0
39639,46873,3851,0,0,0,5,1,0.85,0
29280,20211,2854,1,1,1,17,0,1.45,0
32373,36044,3812,1,1,0,14,1,0.9,0
732,17657,4824,0,1,1,13,2,0.04,0
35239,36053,2743,0,0,0,14,3,0.98,0
26610,43945,156,0,1,0,17,4,0.61,0
25962,21634,4151,0,1,1,8,0,1.2,0
34869,45994,2397,0,0,0,6,4,0.76,0
1067,759,4590,1,1,0,15,0,1.41,0
19915,29406,4972,1,1,1,14,2,0.68,0
42736,30567,3210,1,1,0,15,2,1.4,0
27455,930,3499,0,0,1,7,2,29.52,0
11405,2234,2977,0,0,0,14,5,5.11,0
34422,31989,4602,1,0,1,5,4,1.08,0
38389,769,3850,1,0,0,19,1,49.92,0
11345,19740,4471,0,1,1,8,1,0.57,0
39901,9242,2196,0,0,1,12,5,4.32,0
2987,10400,344,0,1,1,19,5,0.29,0
24426,30284,23,0,1,0,18,3,0.81,0
24592,46050,4574,0,1,1,6,4,0.53,0
30802,12439,4820,1,1,1,6,5,2.48,0
47988,13313,1322,0,1,1,11,3,3.6,0
40425,6998,2030,1,1,0,9,1,5.78,0
26678,19586,1556,0,0,0,16,3,1.36,0
31313,5960,1688,1,1,0,12,1,5.25,0
43756,2476,2259,1,1,0,15,4,17.67,0
25874,47275,710,1,1,1,16,5,0.55,0
46482,30104,2762,1,1,0,18,4,1.54,0
24645,36520,3801,0,1,0,11,5,0.67,0
6566,20927,2872,0,1,1,16,3,0.31,0
43127,40721,3059,0,0,0,6,4,1.06,0
11939,18212,3527,0,0,1,7,4,0.66,0
24036,30387,1724,1,0,1,6,1,0.79,0
11811,26961,3871,1,1,0,8,2,0.44,0
36788,41335,2186,1,0,1,15,1,0.89,0
35238,39249,289,0,0,0,6,1,0.9,0
32603,47226,4856,1,1,0,9,2,0.69,0
14427,3235,3678,1,1,1,14,2,4.46,0
43829,31617,3357,0,1,0,9,1,1.39,0
3369,35718,1574,1,0,0,7,3,0.09,0
9149,18249,3078,1,0,1,19,2,0.5,0
47220,49150,1414,0,0,0,19,0,0.96,0
15027,41803,3747,1,0,0,20,0,0.36,0
27103,24943,254,1,1,1,12,2,1.09,0
34881,20839,3675,0,1,0,7,4,1.67,0
31835,12237,1384,0,1,1,17,0,2.6,0
10282,41817,4332,1,1,0,14,3,0.25,0
29348,38904,3582,1,0,1,16,3,0.75,0
33467,14230,4151,1,1,1,10,2,2.35,0
41430,19882,1483,1,0,1,15,1,2.08,0
25332,18300,1401,0,0,1,13,4,1.38,0
31376,5279,4216,1,1,1,20,4,5.94,0
16386,5967,4005,0,0,1,10,2,2.75,0
24532,25572,663,0,1,0,16,1,0.96,0
25524,41262,4448,0,0,1,8,4,0.62,0
16849,25212,4616,0,1,1,11,0,0.67,0
41159,9707,4830,0,0,1,14,2,4.24,0
17834,11272,567,1,0,1,17,5,1.58,0
18199,36255,2887,0,0,0,17,1,0.5,0
15602,35935,1369,1,1,1,11,2,0.43,0
11093,28773,861,1,1,0,10,5,0.39,0
933,44132,4164,1,1,0,18,3,0.02,0
30611,22091,1787,0,1,0,15,3,1.39,0
16158,45310,1171,1,0,1,10,4,0.36,0
15172,30099,3986,0,0,0,7,4,0.5,0
14181,32434,3257,0,0,1,14,4,0.44,0
137,44445,2829,1,1,1,8,4,0.0,0
21582,27054,4211,1,0,1,15,5,0.8,0
36377,11730,2895,1,1,1,12,2,3.1,0
13969,5779,2543,0,0,0,8,1,2.42,0
23075,5043,2420,1,0,1,11,4,4.58,0
10646,41451,1229,0,1,1,7,1,0.26,0
